2020-10-12 10:08:09.308699	2020-10-12 10:08:09.308704	gnd	100023754	R	rec	4f74a585-2265-4284-a40a-b4bc682b8284
2020-10-12 10:08:09.452989	2020-10-12 10:08:09.452996	gnd	1019749911	R	rec	7f8e3b8b-2bb2-40a2-9234-be7de22bcd41
2020-10-12 10:08:09.606685	2020-10-12 10:08:09.606692	gnd	1020174943	R	rec	ac81cb7a-0332-4af3-8780-c61defadcaed
2020-10-12 10:08:09.742852	2020-10-12 10:08:09.742857	gnd	104189576	R	rec	fd00c928-a95e-4e31-a024-064635499ecc
2020-10-12 10:08:09.876719	2020-10-12 10:08:09.876725	gnd	1045857424	R	rec	0620e6c5-cadd-41f8-987b-e9081e9b7bb1
2020-10-12 10:08:10.069545	2020-10-12 10:08:10.069551	gnd	1053083351	R	rec	adf0169b-70d4-4014-8dd2-cf687168a5b6
2020-10-12 10:08:10.193041	2020-10-12 10:08:10.193047	gnd	1055101586	R	rec	82acf14b-a7f0-4b66-9c8c-fa7703d38f9d
2020-10-12 10:08:10.318318	2020-10-12 10:08:10.318324	gnd	1056901632	R	rec	b5a76115-e781-49f3-88bc-d62283efa619
2020-10-12 10:08:10.486343	2020-10-12 10:08:10.486349	gnd	1060580543	R	rec	ecbd2260-0253-4783-97ac-72b985f33f59
2020-10-12 10:08:10.597355	2020-10-12 10:08:10.597361	gnd	1073132285	R	rec	141693da-d6a5-4634-b6c9-1c22ea889b86
2020-10-12 10:08:10.703209	2020-10-12 10:08:10.703215	gnd	1089786255	R	rec	095182cc-7fa2-46a6-8962-07ede14c8c4a
2020-10-12 10:08:10.80891	2020-10-12 10:08:10.808916	gnd	1117819884	R	rec	241ccc49-449d-401e-871b-19a716d1bc0c
2020-10-12 10:08:10.921598	2020-10-12 10:08:10.921603	gnd	11669355X	R	rec	b8027dd9-e33c-4930-9a0e-038bbabf8cae
2020-10-12 10:08:11.058705	2020-10-12 10:08:11.058711	gnd	117513601	R	rec	2fd4d903-e842-4d39-b722-b336da2e5f81
2020-10-12 10:08:11.187302	2020-10-12 10:08:11.187308	gnd	117588768	R	rec	51533389-7c8c-4e8a-928c-3c5f6edb6761
2020-10-12 10:08:11.341074	2020-10-12 10:08:11.34108	gnd	117671533	R	rec	eb728c0f-e6b7-43b6-a51b-af19e839a2d6
2020-10-12 10:08:11.457603	2020-10-12 10:08:11.457609	gnd	118095617	R	rec	4df5ff64-3ae6-4d7b-8a72-53c27c7d679b
2020-10-12 10:08:11.623759	2020-10-12 10:08:11.623765	gnd	119120674	R	rec	c9265c3b-c191-4a0d-9b5b-a077a2f373a8
2020-10-12 10:08:11.737342	2020-10-12 10:08:11.737348	gnd	119291088	R	rec	c0f53050-ffb5-4ee3-8fba-9e14808e999b
2020-10-12 10:08:11.895828	2020-10-12 10:08:11.895834	gnd	122101359	R	rec	d4ca8661-a4c6-4b64-9c7d-501dc96af4e3
2020-10-12 10:08:12.020973	2020-10-12 10:08:12.020979	gnd	12391664X	R	rec	b4a76980-2470-4bbe-8ebc-e2c56b1e5bb2
2020-10-12 10:08:12.143798	2020-10-12 10:08:12.143804	gnd	124813844	R	rec	3c8f5dec-cadc-4f38-9b4b-866345354c46
2020-10-12 10:08:12.365289	2020-10-12 10:08:12.365295	gnd	124981933	R	rec	954ae8a5-a094-453a-999d-3a123f40a03a
2020-10-12 10:08:12.526311	2020-10-12 10:08:12.526317	gnd	129943495	R	rec	17597187-c193-4a0f-a4b3-a37a244d5d59
2020-10-12 10:08:12.643737	2020-10-12 10:08:12.643743	gnd	130672289	R	rec	2db9328c-f974-42f2-a641-f16b3c448c4c
2020-10-12 10:08:12.757219	2020-10-12 10:08:12.757225	gnd	143032704	R	rec	0893a400-96ba-4210-99c0-5b98f961f42c
2020-10-12 10:08:12.876823	2020-10-12 10:08:12.876829	gnd	172759757	R	rec	45a21a2f-a7d7-41de-a87a-e96fb0d6e7a8
